target,text,num_characters,num_words,num_sentences
0,oh wow that gay firmwar updat help,43,9,2
0,wo move morphin,43,11,2
0,come din c yup cut hair,44,13,1
0,k k pa lunch aha,26,8,1
0,captain vijaykanth comedi captain tv drunken,66,14,1
0,cours guess god got hold right,55,15,2
0,hide anythi keep distanc,49,9,1
0,havent,7,2,1
1,rip get mobil content call 08717509990 six download 3,143,20,2
0,sorri din lock keypad,27,7,1
0,plan come chennai,33,7,1
1,tri contact repli offer video phone 750 anytim network min half price line rental camcord repli call 08000930705,155,29,1
0,god creat gap btwn ur finger dat sum1 vri special fill gap hold ur hand plz dont ask creat much gap leg,157,35,3
0,okay go sleep later,38,10,3
0,final happen aftr decad beer cheaper petrol gover expect us drive,139,36,7
1,xma reward wait comput randomli pick loyal mobil custom receiv reward call 09066380611,162,29,3
0,r e meet tmr,22,6,1
0,lol ye add spice day,48,13,2
0,prasanth ettan mother pass away last night pray famili,80,16,2
0,k work someth,26,7,1
1,privat 2003 account statement show 800 point call 08718738002 identifi code 48922 expir,136,23,3
0,messag great doctor india 1 drink appi fizz contain cancer caus age,106,26,2
0,call tell infront call,56,14,2
0,ok prob,13,4,1
0,ladi first genu second k,33,7,1
0,ye pleas swim,30,8,3
0,mum go robinson alreadi,31,6,1
0,ok set let u noe e detail later,35,9,1
0,tel softwar name,24,6,1
0,send print out da,26,7,1
0,im reali soz imat mum 2nite 2moro,49,10,1
0,born god said anoth born,70,19,3
0,didnt get ur full msg sometext miss send,59,14,1
0,probabl almost ga get cash tomorrow,64,15,1
1,custom servic announc recent tri make deliveri unabl pleas call 07099833605,152,27,3
0,forgot 2 ask smth card da present lei want 2 write smth sign,112,30,3
0,leav hous,25,7,1
1,hi babe chloe r u smash saturday night great weekend u miss sp text stop stop,160,37,5
0,readi call,26,6,1
0,wewa iriv 128 mb,36,11,3
0,good thing get connect bw,55,13,1
0,sri da jst nw came home,36,11,1
0,cool night lem know around,66,17,1
0,stay town,25,6,1
0,haha yeah 2 oz kind shitload,37,10,1
0,ok u take shop u get paid,44,11,1
0,alright bring see like lt gt min,63,20,1
0,pl dont play other life,33,8,1
0,eatin lunch,17,4,1
0,give one day,40,9,1
0,tri g decid head,43,12,1
0,ok prob,10,3,1
0,surli ill give come review,51,14,1
0,march end readi call sure problem capit never complet far work ladi,154,36,5
0,pl give food prefer pap slowli load sugar take hour give water slowli,147,34,4
1,urgent mobil 07808726822 award bonu caller prize 2nd attempt contact call box95qu,157,28,4
0,guy get use dumb realiz,50,13,1
0,okey dokey bit sort stuff,67,15,1
0,ye fine,9,2,1
0,like new mobil,22,5,1
0,anytim,10,2,1
0,mmmmmmm snuggl deep content sigh whisper fuck love much bare stand,124,29,2
0,yar say got error,32,8,1
0,hey anyway,24,8,1
0,wow healthi old airport rd lor cant thk anyth els b bath dog later,95,24,4
0,wif famili book tour packag,35,7,1
0,say bold torch later one torch 2bold,59,15,2
0,haha awesom might need take doin tonight,73,18,1
0,ya knw u vl giv ok thank kano anyway enjoy wit ur famili wit 1st salari,88,27,1
0,huh slow tot u reach long ago liao u 2 day 4 leh,77,21,1
0,that cool princess cover face hot sticki cum,64,15,2
0,big realli scrape barrel shower social misfit,79,12,1
0,oop thk dun haf enuff go check tell,56,15,2
0,8 min go lunch,26,11,1
0,hey happen u switch ur cell whole day isnt good u care give call tomorrow,112,30,5
0,k addi amp art get home,77,22,1
0,aiyo lesson earli still sleepin haha oki u go home liao den confirm w lor,102,26,3
0,forgot tell smth like number section clearer,81,18,1
0,yup anyth lor u dun wan ok,42,13,2
0,home love still awak love kiss,59,16,2
0,hello peach cake tast lush,32,8,2
1,free game get rayman golf 4 free o2 game arcad 1st get ur game set repli post save activ8 press 0 key arcad termsappli,153,35,6
0,minor shindig place later tonight interest,70,15,1
0,jason say cool pick place like hour,70,17,1
1,mobil 10 mth updat latest phone free keep ur number get extra free text ye call,143,30,4
0,career tel ad u contact send free sm remov phonebook sm lt gt,124,33,2
0,reach alreadi,21,5,1
0,dont know ask brother noth problem thing told,77,18,3
0,k eng rock ash,25,9,1
0,wat time r go xin hostel,37,10,1
0,good morn dear shijutta great amp success day,75,15,1
0,oh k placement ah,36,10,1
0,possess especi first offens,48,8,1
0,nt drive even mani reason call bbd tht chikku hw abt dvg cold heard tht vinobanagar violenc hw condit hw ru problem,175,39,2
0,bought test yesterday someth let know exact day u get 2u 2 3wk pl pl dont fret know u r worri pl relax also anyth ur past histori u need tell,237,55,6
0,pizza u want,23,6,1
0,keep see weird shit bein realis actual reason,105,25,1
0,mani happi return day wish happi birthday,62,14,2
0,u,22,8,1
0,orh tot u say still dun believ,42,11,1
0,put sign choos number pin show right,79,20,2
0,beauti life next second hide thousand secret wish everi second wonder ur life gud n8,133,30,3
0,thanx u darlin im cool thanx bday drink 2 nite 2morrow take care c u,91,23,4
0,still mayb leav credit card get ga get back like told,99,25,1
1,weekli tone readi download week new tone includ 1 crazi f 2 3 black p info n,160,41,1
0,well boy glad g wast night applebe noth,62,13,1
1,get lot cash weekend dear welcom weekend got biggest best ever cash give away,155,31,3
0,ok lor u wan go look 4 u,34,12,1
0,u wan 2 haf lunch da canteen,40,12,1
0,make life stressful alway find time laugh may add year life sure add life ur year gud ni8 swt dream,157,38,5
0,hey look like wrong one kappa guy number still phone want text see around,133,33,1
1,thank 4 continu support question week enter u in2 draw 4 cash name new us presid txt an 80082,141,29,3
0,home doc gave pain med say everyth fine,56,14,2
0,140 ard rest ard 180 least price 4 2 bedrm 900,101,29,1
0,love night xxx,31,8,2
0,prepar pleasur,26,6,1
0,hi technic assist us custom call email,83,16,2
0,text way cup stop work bu,76,18,2
0,when radio show,22,5,1
1,uniqu user id remov send stop 87239 custom servic 08708034412,89,16,2
0,sure still avail though,42,9,1
0,watev relat u built di world thing remain atlast iz lonlin lotz n lot memori feel,120,23,2
0,cheer lou yeah goodnit shame u neva came c ya gailxx,62,15,3
0,hi got money da,24,9,1
0,ok u tell wat time u come later lor,46,12,1
0,u repeat e instruct wat e road name ur hous,61,15,2
0,quit lor dun tell wait get complac,53,12,2
0,sorri complet forgot pop em round week still,73,15,1
0,u r beauti girl ive ever seen u r babi come c common room,87,22,2
0,cant see join deni mina deni want alon time,74,18,2
0,sen told go join uncl financ cbe,58,13,1
0,yup hey one day fri ask miwa jiayin take leav go karaok,80,18,1
0,call senthil hsbc,32,9,1
0,especi sinc talk boston person statement lol woulda chang realiz said nyc say boston,147,32,3
0,inde way either,51,13,1
1,urgent 09066649731from landlin complimentari 4 ibiza holiday cash await collect sae cs po box 434 sk3 8wp 150ppm,149,27,2
0,holi live christ take long,45,9,1
0,thk wat eat tonight,31,8,1
0,thanx yup come back sun finish dinner go back 2 hotel time fli tog 4 exactli mth today hope haf mani mth come,157,39,5
0,opposit side drop,56,12,1
0,yup izzit still rain heavili co e mrt ca c outsid,68,18,2
0,send resum,22,7,1
0,gd luck 4 ur exam,22,8,1
0,u ask next sat make ok lor,84,25,2
0,sorri uncl keep touch,43,10,2
0,saw guy doll last night patrick swayz great,62,12,1
1,urgent 2nd attempt contact prize yesterday still await collect claim call 09061702893,138,25,3
1,santa call would littl one like call santa xma eve call 09077818151 book time last 3min 30 c,158,30,4
0,come home want u miser,46,12,2
0,dont know get messag,47,9,1
0,cool tyler take gon na buy drop place later tonight total order quarter got enough,151,37,2
0,guy car shop flirt got phone number paperwork call text nervou cours may address call boss tell know may get fire,240,53,3
0,plan manag,30,7,1
0,er hello thing quit go plan limp slowli home follow aa exhaust hang,120,23,1
0,sorri delay ye master,32,7,2
0,call u finish come n pick u,43,12,1
1,privat 2004 account statement 078498 7 show 786 unredeem bonu point claim call 08719180219 identifi code 45239 expir,153,29,3
0,oga left phone home saw ur messag hope good great weekend,110,28,4
0,worri though understand import put place poorli thought punish face worst thing ever happen brb gon na go kill,201,44,2
0,honey pl find much sell predict nigeria mani time use import repli monday,151,33,3
0,e admin build might b slightli earlier call u reach,86,20,3
0,fyi usf swing room whenev,46,12,1
0,call lt gt min that ok,41,15,1
0,home work meh,31,8,1
0,anyth valuabl 2 situat get loos,98,18,1
0,mark take forev pick prescript pain come back,86,19,2
0,ur paper,15,5,1
0,got smaller capac one quit ex,37,8,2
1,check choos babe video fgkslpopw fgkslpo,69,10,1
0,im good think,42,10,2
1,u r winner u ave special select 2 receiv cash 4 holiday flight inc speak live oper 2 claim 18,154,33,1
0,,7,6,1
0,thought bout drink tap spile seven pub ga st broad st canal ok,111,30,3
0,go sleep tire travel,42,12,2
0,haha thinkin,29,7,1
0,yup give problem mayb ju leav,68,17,1
0,lol tri make day littl interest,62,13,2
0,long get repli defer admiss til next semest,69,13,1
0,word chess come persian phrase shah mean king dead goodmorn good day,145,38,1
0,po de need job aha,38,22,2
0,rat hey u ever vote next theme,46,12,2
1,new mobil 2004 must go txt nokia 89545 collect today 2optout txtauction,155,29,4
0,hope pee burn tonit,29,7,1
0,oh rite well im best mate pete went 4 2geva longer week,121,31,3
0,yay ca wait parti togeth,33,8,1
0,photoshop make comput shut,42,8,1
0,boy made fun today ok problem sent one messag fun,89,22,3
0,one issu california okay snow manag,74,16,2
1,privat 2003 account statement show 800 point call 08715203652 identifi code 42810 expir,135,23,3
0,hmmm mayb tri e shoppin area one forgot e name hotel,71,17,1
0,awesom gon na soon later tonight,45,11,1
0,need detail onlin job,37,8,1
1,valu vodafon custom comput pick win prize collect easi call 09061743386,138,28,4
0,miss inshah allah,33,5,1
0,pl help tell ashley cant find number oh,54,12,1
0,increas chanc win,43,8,1
0,either way work lt gt year old hope doesnt bother,81,24,3
0,mayb find someth els instead,53,12,2
0,gain right demand tri husband see,76,14,1
0,like new hous,22,5,1
0,fine hope also,27,8,2
0,also north carolina texa atm would go gre site pay test result sent,109,25,1
0,u,12,4,1
0,ye babi need stretch open pussi,44,11,2
0,thank bomb date phone want say,58,14,2
0,hey guy know breath neck get bud anyway abl get half track usf tonight,121,31,1
0,one power weapon 2 occupi place other,80,18,2
0,nokia phone lovli,22,5,1
1,free messag thank use auction subscript servic 18 2 skip auction txt 2 unsubscrib txt stop customercar 08718726270,159,30,4
0,sorri da today wont come play drive cla,58,15,1
0,realli sorri lit hair fire,40,10,1
0,oh shit thought trip loooooool make much sens grin sofa refer link sent went trip oh babe go celebr rent,299,70,5
0,okey dokey swashbuckl stuff oh,39,7,1
0,tension face smile face wast face innoc face face face face face face lt gt face,158,36,5
0,dip cell dead come u better respond els shall come back,82,21,3
0,well know mean text,35,9,3
0,hi di yiju would happi work wif gek1510,67,16,1
0,lol oop sorri fun,27,8,3
0,wat happen cruis thing,32,6,1
0,know dat feelin pete wuld get em nuther place nuther time mayb,85,20,2
1,lyricalladi invit friend repli see stop send stop frnd 62468,137,28,4
0,world happiest frnd never charact dey best understand differ,126,22,1
0,yeah open chat click friend list make list easi pie,75,17,3
0,alright tyler got minor crisi home sooner thought asap,92,20,1
0,pick,27,6,1
0,usual u call ard 10 smth,35,10,1
0,mani thing antibiot use chest abdomen gyna infect even bone infect,113,21,1
0,poor girl ca go one day lmao,31,8,1
0,6time,22,5,1
0,pl make note expos also find school anyon els vomit dog cat hous let know later,166,40,4
0,sound like could lot time spent chastiti devic boy grin take beat like good dog go loung nice long bath,171,39,2
0,wors use half way stop better complet,76,18,2
0,miser tell u side effect birth control massiv gut wrench cramp first 2 month sleep last night,158,34,3
0,send new number,22,5,1
1,want latest video handset 750 anytim network min half price line rental repli call 08000930705 deliveri tomorrow,132,24,4
0,2 half year miss friendship,44,11,1
0,oh fuck sake like tallahasse,44,10,1
0,haha first person gon na ask,47,12,1
1,ou guarante latest nokia phone 40gb ipod mp3 player prize txt word collect 83355 ibhltd ldnw15h,148,30,3
0,taka lor wat time u wan 2 come n look 4 us,44,14,2
1,free polyphon rington text super 87131 get free poli tone week 16 sn pobox202 nr31 7z subscript 450pw,134,27,2
0,reach anoth 2,36,10,1
0,mean post wrote like mani time ritten stuff let sit feel time angri left hit send stop check phone got car said sleep bore would time clean fold laundri least make bed,415,115,11
1,warner villag 83118 c colin farrel swat wkend warner villag get 1 free med popcorn show c c kiosk repli soni 4 mre film offer,181,41,4
0,come onlin today night,32,6,1
0,anyth special,22,4,1
0,solihul want anyth,40,11,1
0,good day,24,7,2
0,regret inform u nh made never actual report 2 yor local hospit 2b r sorri 4 inconveni,160,28,1
0,love holiday monday feel even go dentist hour,80,17,1
0,way tirupur,27,8,1
1,goal arsen 4 henri 7 v liverpool 2 henri score simpl shot 6 yard pass bergkamp give arsen 2 goal margin 78 min,155,36,2
0,alreadi got flaki parent suppos child job support parent ride age anyway suppos support hurt unintent hurt nonetheless,237,53,6
0,took hooch walk toaday fell splat graze knee everyth stay home see tomorrow,134,30,5
0,drop em omw back,33,8,1
0,sit mu wait everyon get suit take shower,80,18,1
0,call see facebook huh,45,12,1
0,g say never answer text,48,9,1
0,common hearin r u wat r u ur day let ask u someth differ u smile today gud evng,148,41,6
0,oh yah never cancel leh haha,38,9,1
0,go 4 e normal pilat intro,49,11,1
0,ok let u noe leav hous,38,11,1
0,oh ye like tortur watch england,48,11,1
0,wan na art,22,9,2
0,hope piss rememb gone sister someth,101,19,1
1,hi sexychat girl wait text text great night chat send stop stop servic,124,27,3
0,good morn boytoy yummi lip sexi bun think crave need,149,40,7
0,match lt gt 2,37,11,1
0,free call sir,22,6,1
0,hey want anyth buy,33,9,1
0,hey babe go ever figur go new year,83,20,2
0,k congratul,24,7,1
0,g want know fuck,38,9,1
0,cancel yeah babi well sound import understand darlin give ring later fone love kate x,129,27,2
0,tomarrow want got court lt decim gt come bu stand 9,85,26,3
0,go home liao ask dad pick 6,48,14,2
0,omg make wed chapel frontiervil get good stuff,87,19,2
0,eatin lor goin back work soon e mountain deer show huh watch b4 liao nice,106,27,2
0,check mail varma kept copi regard allah,95,15,1
0,wrong phone phone answer one assum peopl well,86,20,3
0,anyway think secur anyth lem know want drive south chill,107,25,1
